수험번호,선택과목,문제번호,대분류,중분류,소분류,학생이 쓴 답,정답,배점
250,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
250,공통,18,수학Ⅰ,수열,수열의 합,13,13,3
250,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,4,4,3
250,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
250,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
250,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
250,확률과 통계,23,미적분,극한,함수의 극한값,1,1,2
250,확률과 통계,24,미적분,정적분,정적분 계산 문제,3,3,3
250,확률과 통계,25,미적분,수열의 극한,수렴 조건과 극한값,4,4,3
250,확률과 통계,26,미적분,정적분,회전체의 부피 계산,3,2,3
250,확률과 통계,27,미적분,수열의 극한,점화식을 이용한 극한,5,5,3
250,확률과 통계,28,미적분,정적분,부피와 삼각함수의 극한,3,3,4
250,확률과 통계,29,미적분,미분법,역함수의 미분,418,175,4
250,확률과 통계,30,미적분,정적분,정적분과 미분의 활용,126,260,4
251,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
251,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
251,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
251,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,1,1,3
251,공통,5,수학Ⅰ,수열,등차수열의 일반항,3,3,3
251,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,5,5,3
251,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
251,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
251,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
251,공통,10,수학Ⅱ,적분법,속도와 거리,2,4,4
251,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,1,2,4
251,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,4,2,4
251,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,5,5,4
251,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
251,공통,15,수학Ⅰ,수열,점화식 문제,2,3,4
251,공통,16,수학Ⅰ,지수와 로그,로그 방정식,7,7,3
251,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
251,공통,18,수학Ⅰ,수열,수열의 합,13,13,3
251,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,554,4,3
251,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
251,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
251,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
251,확률과 통계,23,미적분,극한,함수의 극한값,1,1,2
251,확률과 통계,24,미적분,정적분,정적분 계산 문제,3,3,3
251,확률과 통계,25,미적분,수열의 극한,수렴 조건과 극한값,4,4,3
251,확률과 통계,26,미적분,정적분,회전체의 부피 계산,2,2,3
251,확률과 통계,27,미적분,수열의 극한,점화식을 이용한 극한,5,5,3
251,확률과 통계,28,미적분,정적분,부피와 삼각함수의 극한,3,3,4
251,확률과 통계,29,미적분,미분법,역함수의 미분,442,175,4
251,확률과 통계,30,미적분,정적분,정적분과 미분의 활용,262,260,4
252,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
252,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
252,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
252,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,1,1,3
252,공통,5,수학Ⅰ,수열,등차수열의 일반항,5,3,3
252,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,1,5,3
252,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
252,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
252,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
252,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
252,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,2,2,4
252,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,2,2,4
252,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,5,5,4
252,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
252,공통,15,수학Ⅰ,수열,점화식 문제,3,3,4
252,공통,16,수학Ⅰ,지수와 로그,로그 방정식,7,7,3
252,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,320,16,3
252,공통,18,수학Ⅰ,수열,수열의 합,13,13,3
252,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,4,4,3
252,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
252,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
252,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,235,58,4
252,확률과 통계,23,미적분,극한,함수의 극한값,1,1,2
252,확률과 통계,24,미적분,정적분,정적분 계산 문제,3,3,3
252,확률과 통계,25,미적분,수열의 극한,수렴 조건과 극한값,4,4,3
252,확률과 통계,26,미적분,정적분,회전체의 부피 계산,2,2,3
252,확률과 통계,27,미적분,수열의 극한,점화식을 이용한 극한,5,5,3
252,확률과 통계,28,미적분,정적분,부피와 삼각함수의 극한,3,3,4
252,확률과 통계,29,미적분,미분법,역함수의 미분,914,175,4
252,확률과 통계,30,미적분,정적분,정적분과 미분의 활용,391,260,4
253,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
253,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
253,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
253,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,1,1,3
253,공통,5,수학Ⅰ,수열,등차수열의 일반항,3,3,3
253,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,5,5,3
253,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
253,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
253,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
253,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
253,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,2,2,4
253,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,2,2,4
253,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,3,5,4
253,공통,14,수학Ⅱ,적분법,정적분 활용,4,5,4
253,공통,15,수학Ⅰ,수열,점화식 문제,3,3,4
253,공통,16,수학Ⅰ,지수와 로그,로그 방정식,197,7,3
253,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
253,공통,18,수학Ⅰ,수열,수열의 합,13,13,3
253,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,4,4,3
253,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
253,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
253,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,538,58,4
253,확률과 통계,23,미적분,극한,함수의 극한값,1,1,2
253,확률과 통계,24,미적분,정적분,정적분 계산 문제,3,3,3
253,확률과 통계,25,미적분,수열의 극한,수렴 조건과 극한값,4,4,3
253,확률과 통계,26,미적분,정적분,회전체의 부피 계산,2,2,3
253,확률과 통계,27,미적분,수열의 극한,점화식을 이용한 극한,5,5,3
253,확률과 통계,28,미적분,정적분,부피와 삼각함수의 극한,3,3,4
253,확률과 통계,29,미적분,미분법,역함수의 미분,514,175,4
253,확률과 통계,30,미적분,정적분,정적분과 미분의 활용,500,260,4
254,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
254,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
254,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
254,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,1,1,3
254,공통,5,수학Ⅰ,수열,등차수열의 일반항,3,3,3
254,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,5,5,3
254,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
254,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
254,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
254,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
254,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,4,2,4
254,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,2,2,4
254,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,5,5,4
254,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
254,공통,15,수학Ⅰ,수열,점화식 문제,4,3,4
254,공통,16,수학Ⅰ,지수와 로그,로그 방정식,7,7,3
254,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,423,16,3
254,공통,18,수학Ⅰ,수열,수열의 합,13,13,3
254,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,4,4,3
254,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
254,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
254,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
254,확률과 통계,23,미적분,극한,함수의 극한값,1,1,2
254,확률과 통계,24,미적분,정적분,정적분 계산 문제,3,3,3
254,확률과 통계,25,미적분,수열의 극한,수렴 조건과 극한값,4,4,3
254,확률과 통계,26,미적분,정적분,회전체의 부피 계산,5,2,3
254,확률과 통계,27,미적분,수열의 극한,점화식을 이용한 극한,5,5,3
254,확률과 통계,28,미적분,정적분,부피와 삼각함수의 극한,3,3,4
254,확률과 통계,29,미적분,미분법,역함수의 미분,551,175,4
254,확률과 통계,30,미적분,정적분,정적분과 미분의 활용,380,260,4
255,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
255,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
255,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
255,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,5,1,3
255,공통,5,수학Ⅰ,수열,등차수열의 일반항,3,3,3
255,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,5,5,3
255,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
255,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
255,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
255,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
255,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,2,2,4
255,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,2,2,4
255,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,5,5,4
255,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
255,공통,15,수학Ⅰ,수열,점화식 문제,3,3,4
255,공통,16,수학Ⅰ,지수와 로그,로그 방정식,682,7,3
255,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
255,공통,18,수학Ⅰ,수열,수열의 합,13,13,3
255,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,4,4,3
255,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
255,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
255,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
255,확률과 통계,23,미적분,극한,함수의 극한값,1,1,2
255,확률과 통계,24,미적분,정적분,정적분 계산 문제,3,3,3
255,확률과 통계,25,미적분,수열의 극한,수렴 조건과 극한값,1,4,3
255,확률과 통계,26,미적분,정적분,회전체의 부피 계산,2,2,3
255,확률과 통계,27,미적분,수열의 극한,점화식을 이용한 극한,5,5,3
255,확률과 통계,28,미적분,정적분,부피와 삼각함수의 극한,3,3,4
255,확률과 통계,29,미적분,미분법,역함수의 미분,903,175,4
255,확률과 통계,30,미적분,정적분,정적분과 미분의 활용,744,260,4
256,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
256,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
256,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
256,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,1,1,3
256,공통,5,수학Ⅰ,수열,등차수열의 일반항,5,3,3
256,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,3,5,3
256,공통,7,수학Ⅰ,수열,수열의 합,2,5,3
256,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
256,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
256,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
256,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,1,2,4
256,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,2,2,4
256,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,5,5,4
256,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
256,공통,15,수학Ⅰ,수열,점화식 문제,3,3,4
256,공통,16,수학Ⅰ,지수와 로그,로그 방정식,7,7,3
256,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
256,공통,18,수학Ⅰ,수열,수열의 합,623,13,3
256,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,4,4,3
256,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
256,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,363,220,4
256,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,679,58,4
256,확률과 통계,23,미적분,극한,함수의 극한값,1,1,2
256,확률과 통계,24,미적분,정적분,정적분 계산 문제,3,3,3
256,확률과 통계,25,미적분,수열의 극한,수렴 조건과 극한값,4,4,3
256,확률과 통계,26,미적분,정적분,회전체의 부피 계산,2,2,3
256,확률과 통계,27,미적분,수열의 극한,점화식을 이용한 극한,5,5,3
256,확률과 통계,28,미적분,정적분,부피와 삼각함수의 극한,3,3,4
256,확률과 통계,29,미적분,미분법,역함수의 미분,377,175,4
256,확률과 통계,30,미적분,정적분,정적분과 미분의 활용,56,260,4
257,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
257,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
257,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
257,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,1,1,3
257,공통,5,수학Ⅰ,수열,등차수열의 일반항,2,3,3
257,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,5,5,3
257,공통,7,수학Ⅰ,수열,수열의 합,1,5,3
257,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
257,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,4,3,4
257,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
257,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,2,2,4
257,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,2,2,4
257,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,5,5,4
257,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
257,공통,15,수학Ⅰ,수열,점화식 문제,3,3,4
257,공통,16,수학Ⅰ,지수와 로그,로그 방정식,7,7,3
257,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
257,공통,18,수학Ⅰ,수열,수열의 합,13,13,3
257,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,573,4,3
257,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
257,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
257,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
257,확률과 통계,23,미적분,극한,함수의 극한값,1,1,2
257,확률과 통계,24,미적분,정적분,정적분 계산 문제,3,3,3
257,확률과 통계,25,미적분,수열의 극한,수렴 조건과 극한값,4,4,3
257,확률과 통계,26,미적분,정적분,회전체의 부피 계산,2,2,3
257,확률과 통계,27,미적분,수열의 극한,점화식을 이용한 극한,5,5,3
257,확률과 통계,28,미적분,정적분,부피와 삼각함수의 극한,3,3,4
257,확률과 통계,29,미적분,미분법,역함수의 미분,522,175,4
257,확률과 통계,30,미적분,정적분,정적분과 미분의 활용,692,260,4
258,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
258,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
258,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
258,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,1,1,3
258,공통,5,수학Ⅰ,수열,등차수열의 일반항,3,3,3
258,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,5,5,3
258,공통,7,수학Ⅰ,수열,수열의 합,1,5,3
258,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
258,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
258,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
258,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,1,2,4
258,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,2,2,4
258,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,1,5,4
258,공통,14,수학Ⅱ,적분법,정적분 활용,1,5,4
258,공통,15,수학Ⅰ,수열,점화식 문제,4,3,4
258,공통,16,수학Ⅰ,지수와 로그,로그 방정식,584,7,3
258,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
258,공통,18,수학Ⅰ,수열,수열의 합,543,13,3
258,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,4,4,3
258,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,833,80,4
258,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,328,220,4
258,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,523,58,4
258,확률과 통계,23,미적분,극한,함수의 극한값,1,1,2
258,확률과 통계,24,미적분,정적분,정적분 계산 문제,3,3,3
258,확률과 통계,25,미적분,수열의 극한,수렴 조건과 극한값,4,4,3
258,확률과 통계,26,미적분,정적분,회전체의 부피 계산,2,2,3
258,확률과 통계,27,미적분,수열의 극한,점화식을 이용한 극한,1,5,3
258,확률과 통계,28,미적분,정적분,부피와 삼각함수의 극한,3,3,4
258,확률과 통계,29,미적분,미분법,역함수의 미분,560,175,4
258,확률과 통계,30,미적분,정적분,정적분과 미분의 활용,189,260,4
259,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
259,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
259,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
259,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,1,1,3
259,공통,5,수학Ⅰ,수열,등차수열의 일반항,3,3,3
259,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,5,5,3
259,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
259,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
259,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
259,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
259,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,2,2,4
259,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,1,2,4
259,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,4,5,4
259,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
259,공통,15,수학Ⅰ,수열,점화식 문제,3,3,4
259,공통,16,수학Ⅰ,지수와 로그,로그 방정식,7,7,3
